listing_id,title,district,property_type,price_hkd,usable_area_sqft,bedrooms,bathrooms,agency,image_url,url,fetched_at
3927709,2大房大廳，新裝修平地電梯，即租即用,大角咀,必發大廈,12900,434,2,,千億物業 太子分行,https://i1.28hse.com/2026/07/20260711131136921069_thumb.jpg,https://www.28hse.com/rent/apartment/property-3927709,2026-08-02T21:33:05.478720+00:00
3533635,大角咀 %% 港灣豪庭 %% 兩房齊傢電 出租,大角咀,港灣豪庭,16900,403,2,1,泰盛物業,https://i1.28hse.com/2025/08/202508081554015573157_thumb.jpg,https://www.28hse.com/rent/apartment/property-3533635,2026-08-02T21:33:05.478720+00:00
3916681,大角咀洋樓平地1樓電梯2房雅裝，1樓約睇,大角咀,櫻桃大廈,12300,401,2,1,家旺物業大埔道,https://i1.28hse.com/2026/07/202607032025174818981_thumb.jpg,https://www.28hse.com/rent/apartment/property-3916681,2026-08-02T21:33:05.478720+00:00
3933425,荔枝角區連平台單位出,美孚,荔灣花園,17000,426,2,1,開心置業有限公司,https://i1.28hse.com/2026/08/202608022339508160995_thumb.jpg,https://www.28hse.com/rent/apartment/property-3933425,2026-08-02T21:33:05.478720+00:00
3933189,"實用長沙灣兩房一廳筍盤, 地點極佳 交通便利!",長沙灣,青山道268號,10500,400,2,1,奧思房產,https://i1.28hse.com/2026/07/202607151704143632583_thumb.jpg,https://www.28hse.com/rent/apartment/property-3933189,2026-08-02T21:33:05.478720+00:00
3922012,長沙灣麗寶花園靚裝修,長沙灣,麗寶花園,17000,404,2,1,富誠物業有限公司,https://i1.28hse.com/2026/07/202607270000002902036_thumb.jpg,https://www.28hse.com/rent/apartment/property-3922012,2026-08-02T21:33:05.478720+00:00
3936559,新寶大廈，企理裝修,長沙灣,新寶大廈,16500,423,2,1,富豪地產公司,https://i1.28hse.com/2026/07/202607181821173027493_thumb.jpg,https://www.28hse.com/rent/apartment/property-3936559,2026-08-02T21:33:05.478720+00:00
3857939,3房 4/F 唐樓 筍價出租,長沙灣,福榮街200-202號,12800,451,3,1,萬基地產代理有限公司,https://i1.28hse.com/2026/07/202607281632371997792_thumb.jpg,https://www.28hse.com/rent/apartment/property-3857939,2026-08-02T21:33:05.478720+00:00
3920165,"福榮街200號，唐5樓，3房,有裝修有景觀",長沙灣,唐樓,12800,450,3,1,進富地產代理有限公司,https://i1.28hse.com/2026/07/202607061243393323512_thumb.jpg,https://www.28hse.com/rent/apartment/property-3920165,2026-08-02T21:33:05.478720+00:00
3953913,【東蘭閣】平地電梯 交通方便 食肆林立 配套齊備 方正實用 歡迎約睇,長沙灣,東蘭閣,14500,462,2,1,駿輝地產安業有限公司,https://i1.28hse.com/2026/07/202607311746085075474_thumb.jpg,https://www.28hse.com/rent/apartment/property-3953913,2026-08-02T21:33:05.478720+00:00
3950801,3房雅裝 高層清靜,長沙灣,新寶大廈,16000,413,3,,田發地產代理,https://i1.28hse.com/2026/07/202607291411412558803_thumb.jpg,https://www.28hse.com/rent/apartment/property-3950801,2026-08-02T21:33:05.478720+00:00
3944922,唐3樓 全層2房租 企埋裝修 無電梯 457呎,長沙灣,唐樓,10800,457,2,1,好景地產代理公司,https://i1.28hse.com/2026/07/202607241542252219533_thumb.jpg,https://www.28hse.com/rent/apartment/property-3944922,2026-08-02T21:33:05.478720+00:00
3896520,中層 ※ 三房一廳 ※ 內街優靜 ※ 歡迎約看,長沙灣,,12300,451,3,1,壹壹物業,https://i1.28hse.com/2026/06/202606181633553740409_thumb.jpg,https://www.28hse.com/rent/apartment/property-3896520,2026-08-02T21:33:05.478720+00:00
3941135,*三房*新寶大廈*近長沙灣地鐵站 裝修企理高層 雅致裝修 多窗開陽遠景 強校網,長沙灣,新寶大廈,16000,423,3,1,金德物業有限公司,https://i1.28hse.com/2026/07/2026072118231991224_thumb.jpg,https://www.28hse.com/rent/apartment/property-3941135,2026-08-02T21:33:05.478720+00:00
3940771,抵租獨立單位 鄰近荔枝角/長沙灣站,長沙灣,永康街50D-50E號,10800,470,2,1,駿輝地產有限公司,https://i1.28hse.com/2026/07/202607280214194395147_thumb.jpg,https://www.28hse.com/rent/apartment/property-3940771,2026-08-02T21:33:05.478720+00:00
3937816,超大兩房大廳光猛多窗，直接業主，免佣,長沙灣,唐樓,10800,470,2,1,,https://i1.28hse.com/2026/07/202607182014098284011_thumb.jpg,https://www.28hse.com/rent/apartment/property-3937816,2026-08-02T21:33:05.478720+00:00
3752239,鄰近地鐵 旺中帶靜 環境舒適 景觀優雅 交通方便,長沙灣,麗寶花園,16800,410,2,1,好景地產代理公司,https://i1.28hse.com/2026/02/202602271613141556282_thumb.jpg,https://www.28hse.com/rent/apartment/property-3752239,2026-08-02T21:33:05.478720+00:00
3931267,長沙灣 清靜地段 新寶大廈,長沙灣,新寶大廈,16000,423,3,1,港威置業（青山道）,https://i1.28hse.com/2026/07/202607241444335055357_thumb.jpg,https://www.28hse.com/rent/apartment/property-3931267,2026-08-02T21:33:05.478720+00:00
3841040,3房清靜 企理,長沙灣,新寶大廈,16000,423,3,1,高盛地產,https://i1.28hse.com/2026/07/202607151942526954447_thumb.jpg,https://www.28hse.com/rent/apartment/property-3841040,2026-08-02T21:33:05.478720+00:00
3920255,3分鐘地鐵！高層實用！,荔枝角,鴻昌工廠大廈,13800,500,3,1,進昇地產代理有限公司,/assets/img/loadingphoto170_125.jpg,https://www.28hse.com/rent/apartment/property-3920255,2026-08-02T21:33:05.478720+00:00
3953042,【好房推薦】三房兩廳兩衛，靓裝修，近地鐵站，我舖有匙，歡迎專才學生家庭客約看樓,深水埗,昌遠大廈,16000,450,1,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/08/202608011828524367099_thumb.jpg,https://www.28hse.com/rent/apartment/property-3953042,2026-08-02T21:33:05.478720+00:00
3948278,超筍2房洋樓益街坊， 求好租客,深水埗,慶華大廈,13200,407,2,1,高盛地產,https://i1.28hse.com/2026/07/202607271436508341261_thumb.jpg,https://www.28hse.com/rent/apartment/property-3948278,2026-08-02T21:33:05.478720+00:00
3945377,((全新豪裝))三間套房 仲有廳仔 可租宿舍/學生合租/長租,深水埗,單幢樓房,15500,450,3,3,廣信地產顧問有限公司,https://i1.28hse.com/2026/07/202607241846143285781_thumb.jpg,https://www.28hse.com/rent/apartment/property-3945377,2026-08-02T21:33:05.478720+00:00
3938857,"福江大廈放租,3房,開揚景觀，交通方便",深水埗,福江大廈,9500,498,3,1,進富地產代理有限公司,https://i1.28hse.com/2026/07/202607201326288860692_thumb.jpg,https://www.28hse.com/rent/apartment/property-3938857,2026-08-02T21:33:05.478720+00:00
3944093,"全新裝修,交通方便,生活配套,衣食住行,合家庭及學生",深水埗,大安樓,10800,510,2,2,金豐物業,https://i1.28hse.com/2026/07/202607251702007485463_thumb.jpg,https://www.28hse.com/rent/apartment/property-3944093,2026-08-02T21:33:05.478720+00:00
3955247,全新裝，實用2房,深水埗,東盧大廈,14500,429,2,,安迪物業代理,https://i1.28hse.com/2026/08/202608011644058974393_thumb.jpg,https://www.28hse.com/rent/apartment/property-3955247,2026-08-02T21:33:05.478720+00:00
3931227,"【VR,圖則,分貝計】2房,全新裝修,開陽大窗,太子/深水埗站",深水埗,基隆街112-116號,12800,422,2,1,小村置業有限公司,https://i1.28hse.com/2026/07/202607141134175922056_thumb.jpg,https://www.28hse.com/rent/apartment/property-3931227,2026-08-02T21:33:05.478720+00:00
3931806,"【VR/圖則】大2房,業主將油新油漆,新晉文青社區,鄰豪宅新樓",深水埗,鴨寮街85-87號,13800,650,2,1,小村置業有限公司,https://i1.28hse.com/2026/07/202607141618324701542_thumb.jpg,https://www.28hse.com/rent/apartment/property-3931806,2026-08-02T21:33:05.478720+00:00
3935247,三房大廳 唐5樓 近地鐵站 多窗,深水埗,唐樓,10000,407,3,1,恒龍地產,https://i1.28hse.com/2026/07/202607211921401653338_thumb.jpg,https://www.28hse.com/rent/apartment/property-3935247,2026-08-02T21:33:05.478720+00:00
3538993,有匙企理3房~合租學生皆可(要行一層樓梯),深水埗,德昌大廈,14500,460,3,1,日豐地產公司,https://i1.28hse.com/2026/07/202607091510334465910_thumb.jpg,https://www.28hse.com/rent/apartment/property-3538993,2026-08-02T21:33:05.478720+00:00
3921728,超筍 ! 極罕3房租•乾淨企理·有時即睇,深水埗,嘉匯大廈,14500,421,3,1,富榮地產代理,https://i1.28hse.com/2026/07/202607071341023589376_thumb.jpg,https://www.28hse.com/rent/apartment/property-3921728,2026-08-02T21:33:05.478720+00:00
3812119,深水涉南昌街180號3房放租,深水埗,普泰大樓,12500,400,3,1,金豪物業代理有限公司,https://i1.28hse.com/2026/04/202604161508066899705_thumb.jpg,https://www.28hse.com/rent/apartment/property-3812119,2026-08-02T21:33:05.478720+00:00
3658016,兩房有匙即睇,深水埗,慶華大廈,13200,407,2,1,高盛地產,https://i1.28hse.com/2026/07/202607271434483918762_thumb.jpg,https://www.28hse.com/rent/apartment/property-3658016,2026-08-02T21:33:05.478720+00:00
3872824,只租家庭客，包大租免問,深水埗,唐樓,12800,526,2,1,高盛地產,https://i1.28hse.com/2026/06/202606021710252310191_thumb.jpg,https://www.28hse.com/rent/apartment/property-3872824,2026-08-02T21:33:05.478720+00:00
3923942,"【8/f無電梯兩房!!! 大大間!!! $8,200!!】",深水埗,唐樓,8200,550,2,1,駿輝地產投資有限公司,https://i1.28hse.com/2026/07/202607241547248272629_thumb.jpg,https://www.28hse.com/rent/apartment/property-3923942,2026-08-02T21:33:05.478720+00:00
3930337,可租 宿舍 3房3廁,深水埗,南昌樓,16500,500,3,3,富榮地產代理,https://i1.28hse.com/2026/07/202607131502486453699_thumb.jpg,https://www.28hse.com/rent/apartment/property-3930337,2026-08-02T21:33:05.478720+00:00
3916772,"【VR/圖則/分貝計】2房,全新高級裝修,太子/深水埗站",深水埗,長沙灣道98-100號,13000,526,2,1,小村置業有限公司,https://i1.28hse.com/2026/07/20260703215636158347_thumb.jpg,https://www.28hse.com/rent/apartment/property-3916772,2026-08-02T21:33:05.478720+00:00
3679266,【唐8樓】 獨立單位 大廈搭棚維修中,深水埗,,8600,415,1,1,展豐地產代理公司,https://i1.28hse.com/2026/07/202607291036061175752_thumb.jpg,https://www.28hse.com/rent/apartment/property-3679266,2026-08-02T21:33:05.478720+00:00
3937352,兩房大廳 梗廚 光猛開揚 平地電梯,深水埗,嘉匯大廈,13800,421,2,1,鴻發地產物業,https://i1.28hse.com/2026/07/202607181637432165275_thumb.jpg,https://www.28hse.com/rent/apartment/property-3937352,2026-08-02T21:33:05.478720+00:00
3923274,"新淨兩房,環境清靜,平地電梯",深水埗,嘉匯大廈,14000,421,2,1,富榮地產代理,https://i1.28hse.com/2026/07/202607131617513835856_thumb.jpg,https://www.28hse.com/rent/apartment/property-3923274,2026-08-02T21:33:05.478720+00:00
3824614,唐三樓 連家私電器 大獨立單位 學生可分租,深水埗,南灣大廈,14000,534,2,1,協力物業代理公司,https://i1.28hse.com/2026/06/202606081653242376667_thumb.jpg,https://www.28hse.com/rent/apartment/property-3824614,2026-08-02T21:33:05.478720+00:00
3952704,何文田34校網近地鐵近培正 雅装高層大二房 筍,何文田,太平閣,15800,429,2,1,富旺地產代理有限公司,https://i1.28hse.com/2026/07/202607301832342336027_thumb.jpg,https://www.28hse.com/rent/apartment/property-3952704,2026-08-02T21:33:05.478720+00:00
3942096,【都會大學菁英合租】唐樓6/F 2房 雅緻裝修大2房 近地鐵連家電,何文田,勝利道8號,13500,440,2,1,三月地產,https://i1.28hse.com/2026/07/202607221649343874891_thumb.jpg,https://www.28hse.com/rent/apartment/property-3942096,2026-08-02T21:33:05.478720+00:00
3923651,何文田太平道~ 東南2房 可合作,何文田,太平閣,15500,429,2,1,富安地產顧問有限公司,https://i1.28hse.com/2026/08/202608011056431853811_thumb.jpg,https://www.28hse.com/rent/apartment/property-3923651,2026-08-02T21:33:05.478720+00:00
1621226,有匙引看、二房一廳,何文田,太平閣,15800,429,2,1,天祥置業代理有限公司,https://i1.28hse.com/2026/07/202607222321301352387_thumb.jpg,https://www.28hse.com/rent/apartment/property-1621226,2026-08-02T21:33:05.478720+00:00
3945375,（外勞宿舍）二大房（可3房）新蒲崗單邊唐樓光猛501尺租$14500,新蒲崗,唐樓,14500,501,2,1,嬌陽地產,https://i1.28hse.com/2026/08/202608011520524391715_thumb.jpg,https://www.28hse.com/rent/apartment/property-3945375,2026-08-02T21:33:05.478720+00:00
3932189,【合勞工宿舍】新蒲崗唐樓_安福大樓_企理三房一廳向東南_實用438呎,新蒲崗,安福大樓,10000,438,3,1,,https://i1.28hse.com/2026/07/202607291906505869184_thumb.jpg,https://www.28hse.com/rent/apartment/property-3932189,2026-08-02T21:33:05.478720+00:00
3907837,崇齡大廈兩房一廳連傢俬電器，公園景多窗。歡迎約睇,新蒲崗,崇齡大廈,14800,412,2,1,九龍行物業,https://i1.28hse.com/2026/07/20260705175523461547_thumb.jpg,https://www.28hse.com/rent/apartment/property-3907837,2026-08-02T21:33:05.478720+00:00
3937879,新蒲崗洋樓-康景樓→3房1廳牆身翻新,新蒲崗,,16300,405,3,1,宏龍地產代理,https://i1.28hse.com/2026/07/202607182140203805168_thumb.jpg,https://www.28hse.com/rent/apartment/property-3937879,2026-08-02T21:33:05.478720+00:00
3727794,唐5樓二房一廳出租，向東南新淨裝修，連傢俬電器，10分鐘到啟德地鐵站,新蒲崗,安福大樓,11800,438,2,1,九龍行物業,https://i1.28hse.com/2026/07/202607011244425629240_thumb.jpg,https://www.28hse.com/rent/apartment/property-3727794,2026-08-02T21:33:05.478720+00:00
3924475,富裕地產@新蒲崗廣場@獨家,新蒲崗,新蒲崗廣場,16500,408,1,1,富裕地產代理,https://i1.28hse.com/2026/07/20260709120243704937_thumb.jpg,https://www.28hse.com/rent/apartment/property-3924475,2026-08-02T21:33:05.478720+00:00
3918376,╔▛極罕2房港鐵上蓋機會難得!▟╝,黃大仙,豪苑,16000,408,2,,世紀21富山(香港),https://i1.28hse.com/2026/07/202607041959577498147_thumb.jpg,https://www.28hse.com/rent/apartment/property-3918376,2026-08-02T21:33:05.478720+00:00
3915916,"新蒲崗洋樓 崇齡大廈-東南兩面窗2房1廳,傢俬電器",新蒲崗,崇齡大廈,14500,412,2,1,宏龍地產代理,https://i1.28hse.com/2026/07/202607272015498573365_thumb.jpg,https://www.28hse.com/rent/apartment/property-3915916,2026-08-02T21:33:05.478720+00:00
3924244,✭侯王道✭兩房大廳✭連天台,九龍城,唐樓,13000,400,2,1,滙昇置業,https://i1.28hse.com/2026/07/202607090014562078093_thumb.jpg,https://www.28hse.com/rent/apartment/property-3924244,2026-08-02T21:33:05.478720+00:00
3944528,全新裝修2房1廳41校網,九龍城,單幢樓房,16800,410,2,1,天申置業,https://i1.28hse.com/2026/07/202607241210346374618_thumb.jpg,https://www.28hse.com/rent/apartment/property-3944528,2026-08-02T21:33:05.478720+00:00
3920091,唐樓 41校網2房連天台,九龍城,,13000,400,2,1,誠家地產,https://i1.28hse.com/2026/07/202607061212087583208_thumb.jpg,https://www.28hse.com/rent/apartment/property-3920091,2026-08-02T21:33:05.478720+00:00
3924567,[ 41區名校網 ] 兩房大廳 裝修新 合小家庭 溫馨天地,九龍城,唐樓,12800,423,2,1,佳信物業有限公司,https://i1.28hse.com/2026/07/202607181439155171753_thumb.jpg,https://www.28hse.com/rent/apartment/property-3924567,2026-08-02T21:33:05.478720+00:00
3938621,2房2廁 41名校網,九龍城,,16800,450,2,2,港駿物業,https://i1.28hse.com/2026/07/202607221828063745052_thumb.jpg,https://www.28hse.com/rent/apartment/property-3938621,2026-08-02T21:33:05.478720+00:00
3702132,《實盤》全新裝修，新冷氣，只求好客 41網,九龍城,唐樓,12800,420,2,1,宏基地產(九龍城)有限公司,https://i1.28hse.com/2026/05/202605291730421358549_thumb.jpg,https://www.28hse.com/rent/apartment/property-3702132,2026-08-02T21:33:05.478720+00:00
3954095,電梯中層實用傢電兩房,土瓜灣,崇廉樓,15000,501,2,1,錦隆物業代理,https://i1.28hse.com/2026/08/202608021307033662330_thumb.jpg,https://www.28hse.com/rent/apartment/property-3954095,2026-08-02T21:33:05.478720+00:00
3952510,土瓜灣 偉恒昌 靚裝 兩房兩廳 地點方便 附近有碼頭 巴士總站 極高層,土瓜灣,偉恆昌新村,14800,411,2,1,,https://i1.28hse.com/2026/07/202607301701035773844_thumb.jpg,https://www.28hse.com/rent/apartment/property-3952510,2026-08-02T21:33:05.478720+00:00
2337433,"翔龙湾东南海景三房合租,两间找女室友,$7000起,8月中入住",土瓜灣,翔龍灣,7300,560,3,2,,https://i1.28hse.com/2022/08/202208140317035073272_thumb.jpg,https://www.28hse.com/rent/apartment/property-2337433,2026-08-02T21:33:05.478720+00:00
3934774,✿【專為鍾意實用人士】方方正正✩大街上落✿『2房✓高層✓』,土瓜灣,北帝大樓,14800,459,2,1,生利達物業代理,https://i1.28hse.com/2026/07/202607251940534443572_thumb.jpg,https://www.28hse.com/rent/apartment/property-3934774,2026-08-02T21:33:05.478720+00:00
3938815,ღ北帝大樓ღ獨家兩房ღ雅裝企理ღ歡迎約睇ღ,土瓜灣,北帝大樓,14800,459,2,1,裕豐物業代理,https://i1.28hse.com/2026/07/202607191817047053555_thumb.jpg,https://www.28hse.com/rent/apartment/property-3938815,2026-08-02T21:33:05.478720+00:00
3934826,罕有超巨兩房巨廳 向東南 平地電梯 有匙即看 近屯馬地鐵,土瓜灣,譚公大廈,15500,503,2,1,領威置業,https://i1.28hse.com/2026/07/202607161949552735761_thumb.jpg,https://www.28hse.com/rent/apartment/property-3934826,2026-08-02T21:33:05.478720+00:00
3929300,有lift獨立單位 大房大廳,土瓜灣,譚公大廈,14200,503,2,1,中景地產,https://i1.28hse.com/2026/08/202608021148465600767_thumb.jpg,https://www.28hse.com/rent/apartment/property-3929300,2026-08-02T21:33:05.478720+00:00
3915529,《 室內靚裝修· 2大房加1工人房·罕有 》益豐大廈,土瓜灣,益豐大廈,14300,501,3,1,天晋物業有限公司,https://i1.28hse.com/2026/07/202607031329373592562_thumb.jpg,https://www.28hse.com/rent/apartment/property-3915529,2026-08-02T21:33:05.478720+00:00
3884511,有鎖匙~巨無霸!!可租勞工!!3房!交通便利步行5分鐘到地鐵站,土瓜灣,華強大廈,13800,500,3,1,金達地產,https://i1.28hse.com/2026/06/202606251334455785620_thumb.jpg,https://www.28hse.com/rent/apartment/property-3884511,2026-08-02T21:33:05.478720+00:00
3919574,✿【享受到生活嘅空間感】執靚間屋先交俾你✿『2房✓有部分傢電✓大屋苑✓』,土瓜灣,偉恆昌新村,16800,423,2,1,生利達物業代理,https://i1.28hse.com/2026/07/202607051828373167397_thumb.jpg,https://www.28hse.com/rent/apartment/property-3919574,2026-08-02T21:33:05.478720+00:00
3919153,✿【大件又抵租】實際實用就係好｜租金平•樓層高✿『2房✓東南✓平地𨋢✓近港鐵✓,土瓜灣,北帝大樓,14000,454,2,1,生利達物業代理,https://i1.28hse.com/2026/07/202607071609554534501_thumb.jpg,https://www.28hse.com/rent/apartment/property-3919153,2026-08-02T21:33:05.478720+00:00
3922192,有lift獨立單位 大房大廳,土瓜灣,譚公大廈,14200,503,3,1,中景地產,https://i1.28hse.com/2026/08/20260802155426121949_thumb.jpg,https://www.28hse.com/rent/apartment/property-3922192,2026-08-02T21:33:05.478720+00:00
3922643,安福大廈**中層新裝修二房一廳**駿發地產,土瓜灣,安福大廈,13200,409,2,1,駿發地產,https://i1.28hse.com/2026/07/202607072150182541000_thumb.jpg,https://www.28hse.com/rent/apartment/property-3922643,2026-08-02T21:33:05.478720+00:00
3921918,寶暉大廈＞罕有放盤！大房大廳！識得享受一定識揀 交通四通八達,土瓜灣,寶暉大廈,12800,416,2,1,天晋物業有限公司,https://i1.28hse.com/2026/07/202607221347158503035_thumb.jpg,https://www.28hse.com/rent/apartment/property-3921918,2026-08-02T21:33:05.478720+00:00
3918194,「超大間屋」 「空間感Max」 煤浴 有匙即睇 歡迎隨時聯絡 幫你搵間靚屋,土瓜灣,偉恆昌新村,16800,423,2,1,世紀21置業易,https://i1.28hse.com/2026/07/20260704184039382329_thumb.jpg,https://www.28hse.com/rent/apartment/property-3918194,2026-08-02T21:33:05.478720+00:00
3916694,「你的那個家、雜物很多嗎 ？」崇廉樓 501呎 2房,土瓜灣,崇廉樓,15000,501,2,1,捷昇置業有限公司,https://i1.28hse.com/2026/07/202607191657527267879_thumb.jpg,https://www.28hse.com/rent/apartment/property-3916694,2026-08-02T21:33:05.478720+00:00
3875574,"獨立房間出租, 歡迎學生查詢",鑽石山,星河明居,13500,593,3,2,世家置業有限公司,https://i1.28hse.com/estate_data/79/2050/FLOOR/2050_20231121180226338275_thumb.jpg,https://www.28hse.com/rent/apartment/property-3875574,2026-08-02T21:33:05.478720+00:00
3952623,獨家罕有三房租盤，間格實用,青衣,美景花園,16500,564,3,1,啟勝地產(美景花園),https://i1.28hse.com/2026/07/202607301752162474392_thumb.jpg,https://www.28hse.com/rent/apartment/property-3952623,2026-08-02T21:33:05.478720+00:00
3939343,暑期優惠＊租樓送300元超市禮卷＊有裝修2房租盤 歡迎查詢,青衣,藍澄灣,16000,451,2,1,美聯物業代理有限公司,https://i1.28hse.com/2026/07/202607201247298692297_thumb.jpg,https://www.28hse.com/rent/apartment/property-3939343,2026-08-02T21:33:05.478720+00:00
3938690,暑期優惠＊租樓送300元超市禮卷＊平租企理2房 有是即睇,青衣,美景花園,13900,401,2,1,美聯物業代理有限公司,https://i1.28hse.com/2026/08/202608011550545527066_thumb.jpg,https://www.28hse.com/rent/apartment/property-3938690,2026-08-02T21:33:05.478720+00:00
3937098,新鴻基屋苑～實用大兩房～用家至愛～有匙即睇,青衣,翠怡花園,15500,451,2,1,美聯物業,https://i1.28hse.com/2026/07/20260718142459174544_thumb.jpg,https://www.28hse.com/rent/apartment/property-3937098,2026-08-02T21:33:05.478720+00:00
3935270,暑期優惠＊租樓送300元超市禮卷＊大兩房出租＊＊有匙引看＊,青衣,翠怡花園,16000,451,2,1,美聯物業代理有限公司,https://i1.28hse.com/2026/08/202608011459221127034_thumb.jpg,https://www.28hse.com/rent/apartment/property-3935270,2026-08-02T21:33:05.478720+00:00
3919329,至筍2房，獨家租盤,青衣,翠怡花園,16000,451,2,1,美聯物業,https://i1.28hse.com/2026/07/2026070516562823928_thumb.jpg,https://www.28hse.com/rent/apartment/property-3919329,2026-08-02T21:33:05.478720+00:00
3954986,暑期優惠＊租樓送300元超市禮卷＊已交吉 有匙引看,青衣,藍澄灣,16500,488,2,1,美聯物業代理有限公司,https://i1.28hse.com/2026/08/202608011445305223260_thumb.jpg,https://www.28hse.com/rent/apartment/property-3954986,2026-08-02T21:33:05.478720+00:00
3952871,中層開揚兩房 連電器 傢俬 短期必走,青衣,藍澄灣,16500,451,2,1,美聯物業,https://i1.28hse.com/2026/07/202607302029131166963_thumb.jpg,https://www.28hse.com/rent/apartment/property-3952871,2026-08-02T21:33:05.478720+00:00
3946782,企理裝修 實用3房筍價出租,青衣,美景花園,16500,564,3,,啟勝地產(美景花園),https://i1.28hse.com/2026/08/202608011633347650324_thumb.jpg,https://www.28hse.com/rent/apartment/property-3946782,2026-08-02T21:33:05.478720+00:00
3919113,有匙兩房. 煙花海景,青衣,美景花園,13500,420,2,,啟勝地產(美景花園),https://i1.28hse.com/2026/07/202607051521013167247_thumb.jpg,https://www.28hse.com/rent/apartment/property-3919113,2026-08-02T21:33:05.478720+00:00
3956991,實用502呎空間闊落，超級大兩房，望到海景，鄰近青衣港鐵站步行即達,青衣,海欣花園,17000,502,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/08/2026080218003710773_thumb.jpg,https://www.28hse.com/rent/apartment/property-3956991,2026-08-02T21:33:05.478720+00:00
3956840,"451呎大兩房空間闊落, 東南樓機會難得, 即租即住",青衣,藍澄灣,16800,451,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/08/202608021701121763261_thumb.jpg,https://www.28hse.com/rent/apartment/property-3956840,2026-08-02T21:33:05.478720+00:00
3956529,*Sandra*青衣藍澄灣最平2房租盤,青衣,藍澄灣,16500,451,2,1,美聯物業,https://i1.28hse.com/2026/08/202608021508104347767_thumb.jpg,https://www.28hse.com/rent/apartment/property-3956529,2026-08-02T21:33:05.478720+00:00
3940208,實用432呎大兩房積，新裝修，空間濶落，筍盤抵租，睇樓靚過相!,青衣,美景花園,15000,432,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/202607210804031773053_thumb.jpg,https://www.28hse.com/rent/apartment/property-3940208,2026-08-02T21:33:05.478720+00:00
3950703,海欣花園中層開揚園景兩房 企理裝修 即約即睇,青衣,海欣花園,16800,502,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/20260729130950994184_thumb.jpg,https://www.28hse.com/rent/apartment/property-3950703,2026-08-02T21:33:05.478720+00:00
3948730,藍澄灣理兩房租,青衣,藍澄灣,16500,451,2,1,中原地產代理有限公司,https://i1.28hse.com/2026/07/202607271752514945054_thumb.jpg,https://www.28hse.com/rent/apartment/property-3948730,2026-08-02T21:33:05.478720+00:00
3946970,青衣翠怡花園大2房放租,青衣,翠怡花園,16000,455,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/202607261257525971290_thumb.jpg,https://www.28hse.com/rent/apartment/property-3946970,2026-08-02T21:33:05.478720+00:00
3946381,美景花園全新靚裝兩房 即約即睇,青衣,美景花園,14500,432,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/2026072516381723840_thumb.jpg,https://www.28hse.com/rent/apartment/property-3946381,2026-08-02T21:33:05.478720+00:00
3946134,海欣花園高層雅緻裝修兩房 即約即睇,青衣,海欣花園,16800,467,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/202607251447228824876_thumb.jpg,https://www.28hse.com/rent/apartment/property-3946134,2026-08-02T21:33:05.478720+00:00
3946129,藍澄灣高層海景兩房 企理裝修 即約即睇,青衣,藍澄灣,16800,488,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/202607251443402437597_thumb.jpg,https://www.28hse.com/rent/apartment/property-3946129,2026-08-02T21:33:05.478720+00:00
3945521,Lily推薦！海欣花園 高層兩房靚盤 實用467呎 即租即住,青衣,海欣花園,17000,467,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/202607242007338438589_thumb.jpg,https://www.28hse.com/rent/apartment/property-3945521,2026-08-02T21:33:05.478720+00:00
3945428,"青衣翠怡花園 高層兩房靚則 只租$16,500 Lily推薦！",青衣,翠怡花園,16500,443,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/202607241905486523427_thumb.jpg,https://www.28hse.com/rent/apartment/property-3945428,2026-08-02T21:33:05.478720+00:00
3921285,青衣藍澄灣高層開揚山景 2房雅裝連電器,青衣,藍澄灣,16800,488,2,1,中原地產代理有限公司,https://i1.28hse.com/2026/07/20260706212553901583_thumb.jpg,https://www.28hse.com/rent/apartment/property-3921285,2026-08-02T21:33:05.478720+00:00
3943946,藍澄灣中層開揚兩房 即約即睇,青衣,藍澄灣,16000,451,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/20260723185536687999_thumb.jpg,https://www.28hse.com/rent/apartment/property-3943946,2026-08-02T21:33:05.478720+00:00
3943938,藍澄灣高層開揚兩房 企理裝修 即約即睇,青衣,藍澄灣,17000,488,2,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/202607231852332918951_thumb.jpg,https://www.28hse.com/rent/apartment/property-3943938,2026-08-02T21:33:05.478720+00:00
3943758,雅緻裝修.園景夠靜.人見人愛,青衣,海欣花園,17000,463,2,1,啟勝地產(翠怡花園),https://i1.28hse.com/2026/07/202607231743374904127_thumb.jpg,https://www.28hse.com/rent/apartment/property-3943758,2026-08-02T21:33:05.478720+00:00
